"DateTime","Aggregated Exchanges","Price"
"2014-05-14 00:00:00",2829.025346730001,439.08
"2014-05-15 00:00:00",935.02815672,445.75
"2014-05-16 00:00:00",2766.0974107800002,448.505
"2014-05-17 00:00:00",553.12036982,454.08500000000004
"2014-05-18 00:00:00",482.12905872999994,451.52
"2014-05-19 00:00:00",2894.2375393299994,446.445
"2014-05-20 00:00:00",1245.53373942,461.74
"2014-05-21 00:00:00",860.0950573700001,488.47
"2014-05-22 00:00:00",2955.15260582,502.4
"2014-05-23 00:00:00",3142.323502510001,528.03
"2014-05-24 00:00:00",3069.61424249,518.535
"2014-05-25 00:00:00",1285.87180351,547.86
"2014-05-26 00:00:00",1087.5866507700002,575.53
"2014-05-27 00:00:00",2945.18180264,570.75
"2014-05-28 00:00:00",1172.7146052800001,572.185
"2014-05-29 00:00:00",1045.6849233000003,565.7650000000001
"2014-05-30 00:00:00",1024.70128845,588.64
"2014-05-31 00:00:00",2863.91797351,616.885
"2014-06-01 00:00:00",887.73919336,648.465
"2014-06-02 00:00:00",3184.45885914,644.0450000000001
"2014-06-03 00:00:00",722.17907298,653.9449999999999
"2014-06-04 00:00:00",2813.8156602400004,635.94
"2014-06-05 00:00:00",4294.31858662,650.49
"2014-06-06 00:00:00",711.69764227,655.48
"2014-06-07 00:00:00",2761.0567956499995,650.395
"2014-06-08 00:00:00",592.14255002,653.775
"2014-06-09 00:00:00",2728.8948101999995,645.6
"2014-06-10 00:00:00",1551.2514603099999,651.56
"2014-06-11 00:00:00",809.5900947800001,652.66
"2014-06-12 00:00:00",1050.63304111,617.46
"2014-06-13 00:00:00",1465.2074934500001,607.005
"2014-06-14 00:00:00",3285.0323189700002,588.7249999999999
"2014-06-15 00:00:00",1061.5062020599999,574.34
"2014-06-16 00:00:00",844.63628812,593.2950000000001
"2014-06-17 00:00:00",1937.7522635499997,601.645
"2014-06-18 00:00:00",1946.25477727,609.005
"2014-06-19 00:00:00",907.5682615999999,605.625
"2014-06-20 00:00:00",1204.31932542,594.575
"2014-06-21 00:00:00",1125.6809733300001,592.0150000000001
"2014-06-22 00:00:00",756.82518943,601.0350000000001
"2014-06-23 00:00:00",1778.22645112,593.755
"2014-06-24 00:00:00",951.9549382499999,590.53
"2014-06-25 00:00:00",1670.0513243399998,578.22
"2014-06-26 00:00:00",1980.08718516,574.28
"2014-06-27 00:00:00",875.07951554,592.04
"2014-06-28 00:00:00",622.1097428300001,601.365
"2014-06-29 00:00:00",1493.8075661599996,598.735
"2014-06-30 00:00:00",1713.3978034099996,616.915
"2014-07-01 00:00:00",4008.5049075099996,643.315
"2014-07-02 00:00:00",1547.5528668600004,628.34
"2014-07-03 00:00:00",2544.71978006,639.99
"2014-07-04 00:00:00",1519.17231556,632.63
"2014-07-05 00:00:00",327.80326820000016,623.745
"2014-07-06 00:00:00",450.60050348999994,626.0450000000001
"2014-07-07 00:00:00",1758.1108381600004,617.625
"2014-07-08 00:00:00",602.51435046,614.5
"2014-07-09 00:00:00",593.11392903,617.175
"2014-07-10 00:00:00",1669.4882551999997,618.3050000000001
"2014-07-11 00:00:00",488.82378644,624.865
"2014-07-12 00:00:00",2531.21022195,632.245
"2014-07-13 00:00:00",472.78404770000003,633.0899999999999
"2014-07-14 00:00:00",1474.7142176799998,622.525
"2014-07-15 00:00:00",1497.67244553,620.8599999999999
"2014-07-16 00:00:00",1442.8303731800002,618.255
"2014-07-17 00:00:00",1954.0484329399997,621.28
"2014-07-18 00:00:00",1818.33996309,624.035
"2014-07-19 00:00:00",1569.8454245599996,629.64
"2014-07-20 00:00:00",357.78823665000004,623.9449999999999
"2014-07-21 00:00:00",528.98449085,620.4749999999999
"2014-07-22 00:00:00",1479.0164278200002,624.405
"2014-07-23 00:00:00",1646.1378604899996,622.995
"2014-07-24 00:00:00",1559.6119247499996,610.6700000000001
"2014-07-25 00:00:00",1729.6339134900002,603.23
"2014-07-26 00:00:00",1312.3902523,598.115
"2014-07-27 00:00:00",571.6077457099999,597.59
"2014-07-28 00:00:00",2821.6974178299997,587.815
"2014-07-29 00:00:00",441.49921411,585.405
"2014-07-30 00:00:00",1602.8825710599995,575.155
"2014-07-31 00:00:00",668.9153903199999,578.87
"2014-08-01 00:00:00",532.7562914199999,595.21
"2014-08-02 00:00:00",1341.5104501600001,593.165
"2014-08-03 00:00:00",414.9918521100001,586.3399999999999
"2014-08-04 00:00:00",526.59606954,590.79
"2014-08-05 00:00:00",1548.0991763000002,589.845
"2014-08-06 00:00:00",1566.1842789700002,590.495
"2014-08-07 00:00:00",1420.7082332,591.5
"2014-08-08 00:00:00",427.63527588999995,600.1400000000001
"2014-08-09 00:00:00",465.93594648999994,591.4849999999999
"2014-08-10 00:00:00",420.13236474,592.3499999999999
"2014-08-11 00:00:00",763.5661026099999,582.6700000000001
"2014-08-12 00:00:00",1545.6137663599995,570.135
"2014-08-13 00:00:00",3597.55755258,548.3299999999999
"2014-08-14 00:00:00",5636.48033757,520.44
"2014-08-15 00:00:00",3575.5331461400006,499.225
"2014-08-16 00:00:00",2609.3761304299996,503.745
"2014-08-17 00:00:00",2572.3559350100004,501.46500000000003
"2014-08-18 00:00:00",6877.516006939999,471.605
"2014-08-19 00:00:00",3544.7863782500003,471.425
"2014-08-20 00:00:00",2582.66979449,495.175
"2014-08-21 00:00:00",1548.60712148,524.265
"2014-08-22 00:00:00",4871.7088732600005,512.505
"2014-08-23 00:00:00",452.85844248,505.40000000000003
"2014-08-24 00:00:00",1413.3392966400002,505.81500000000005
"2014-08-25 00:00:00",476.41948170999996,505.52
"2014-08-26 00:00:00",1784.7582841999997,508.92499999999995
"2014-08-27 00:00:00",695.73766169,520.015
"2014-08-28 00:00:00",2925.3516975600005,512.465
"2014-08-29 00:00:00",2994.71742622,510.93499999999995
"2014-08-30 00:00:00",692.6292958500001,508.015
