"DateTime","New Addresses","Active Addresses","Zero Balance Addresses","Price"
"2010-07-28 00:00:00",392,674,331,0.057999999999999996
"2010-07-29 00:00:00",389,530,207,0.0635
"2010-07-30 00:00:00",348,583,275,0.064
"2010-07-31 00:00:00",317,475,190,0.062445
"2010-08-01 00:00:00",397,620,273,0.0625
"2010-08-02 00:00:00",390,627,282,0.061649999999999996
"2010-08-03 00:00:00",653,974,609,0.062
"2010-08-04 00:00:00",460,731,326,0.059655
"2010-08-05 00:00:00",595,819,483,0.0595
"2010-08-06 00:00:00",380,638,347,0.061549999999999994
"2010-08-07 00:00:00",275,514,264,0.0606
"2010-08-08 00:00:00",409,584,303,0.06
"2010-08-09 00:00:00",466,778,401,0.0664
"2010-08-10 00:00:00",341,590,273,0.068705
"2010-08-11 00:00:00",406,701,351,0.067705
"2010-08-12 00:00:00",415,579,229,0.065705
"2010-08-13 00:00:00",566,847,516,0.06625
"2010-08-14 00:00:00",408,563,234,0.067
"2010-08-15 00:00:00",278,425,184,0.066
"2010-08-16 00:00:00",465,772,421,0.06495000000000001
"2010-08-17 00:00:00",331,494,232,0.069665
"2010-08-18 00:00:00",415,726,416,0.07015
"2010-08-19 00:00:00",316,470,213,0.0673
"2010-08-20 00:00:00",403,656,346,0.06584999999999999
"2010-08-21 00:00:00",340,528,237,0.06565
"2010-08-22 00:00:00",346,586,283,0.0638
"2010-08-23 00:00:00",379,653,327,0.064945
"2010-08-24 00:00:00",396,632,316,0.065705
"2010-08-25 00:00:00",355,499,211,0.0653
"2010-08-26 00:00:00",347,652,353,0.0649
"2010-08-27 00:00:00",300,497,229,0.064
"2010-08-28 00:00:00",350,527,256,0.06455
"2010-08-29 00:00:00",264,390,132,0.0644
"2010-08-30 00:00:00",323,522,251,0.050555
"2010-08-31 00:00:00",411,734,414,0.06245
"2010-09-01 00:00:00",389,603,312,0.061255000000000004
"2010-09-02 00:00:00",305,543,281,0.06175
"2010-09-03 00:00:00",339,500,222,0.061925
"2010-09-04 00:00:00",275,451,186,0.06179
"2010-09-05 00:00:00",323,548,275,0.06225
"2010-09-06 00:00:00",277,511,236,0.062150000000000004
"2010-09-07 00:00:00",255,403,170,0.061155
"2010-09-08 00:00:00",351,545,258,0.061495
"2010-09-09 00:00:00",312,514,236,0.061744999999999994
"2010-09-10 00:00:00",357,541,262,0.060969999999999996
"2010-09-11 00:00:00",289,433,197,0.06345
"2010-09-12 00:00:00",372,711,414,0.0618
"2010-09-13 00:00:00",444,718,392,0.06235
